Client_Name__c,Job_Function_Hired_In__c_y,Industry_Hired_In__c,Hired_Location__c_y,Salary_Range__c_y,Employment_Type__c_y,Employment_Type__c_y,Federal_Hire__c_y,Hired_but_still_active_and_looking__c_y,Ops_Review_Date__c,Area_Manager_Approved__c,PIM_Approved__c
0033800002amvRPAAY,Human Resources,Retail Trade,"New York, New York","$60,000 - $69,999",Full-Time,Full-Time,0,0,7/18/2016 0:00,1,1
0033800002amvRQAAY,Management - Programs,Defense Contracting,"Colorado Springs, CO (Peterson AFB)","$100,000+",Full-Time,Full-Time,0,0,11/28/2016 0:00,1,1
0033800002amvRRAAY,Supply Chain/Logistics,Retail Trade,"Colorado Springs, CO","$30,000 - $39,999",Full-Time,Full-Time,0,0,6/6/2016 0:00,1,1
0033800002amvRUAAY,Safety/Security/Law Enforcement,Retail Trade,"Colorado Springs, CO","$20,000 - $29,999",Part-Time,Part-Time,0,1,11/14/2016 0:00,1,1
0033800002amvRWAAY,Sales,Banking/Finance/Insurance,"Cascade Ave. Colorado Springs, CO 80903","$20,000 - $29,999",Full-Time,Full-Time,0,0,5/16/2016 0:00,1,1
0033800002amvRYAAY,Customer Service,Information - Information Technology,"Colorado Springs, CO","$40,000 - $49,999",Full-Time,Full-Time,0,0,6/27/2016 0:00,1,1
0033800002amvRZAAY,Administrative/Clerical,Business Support - Admin/Staffing,98174,"$40,000 - $49,999",Full-Time,Full-Time,0,0,7/11/2016 0:00,1,1
0033800002amvRaAAI,Human Resources,Business Support - Admin/Staffing,"Bethesda, MD","$50,000 - $59,999",Full-Time,Full-Time,0,0,7/11/2016 0:00,1,1
0033800002amvRbAAI,Consultant,Business Support - Admin/Staffing,"Olympia, WA","$50,000 - $59,999",Full-Time,Full-Time,0,0,10/17/2016 0:00,1,1
0033800002amvRdAAI,Engineering,Business Support - Admin/Staffing,"DuPont, WA","$30,000 - $39,999",Full-Time,Full-Time,0,0,10/31/2016 0:00,1,1
0033800002amvReAAI,Consultant,Defense Contracting,"Ft. Benning, GA","$70,000 - $79,999",Full-Time,Full-Time,0,0,3/6/2017 0:00,1,1
0033800002amvRfAAI,Warehouse,Transportation and Warehousing,"Auburn, WA","$20,000 - $29,999",Part-Time,Part-Time,0,0,6/13/2016 0:00,1,1
0033800002amvRgAAI,Supply Chain/Logistics,Manufacturing,"Auburn, WA","$40,000 - $49,999",Full-Time,Full-Time,0,0,7/18/2016 0:00,1,1
0033800002amvRiAAI,Construction,Construction,"Amarillo, TX","$40,000 - $49,999",Full-Time,Full-Time,0,0,8/1/2016 0:00,1,1
0033800002amvRjAAI,Administrative/Clerical,Government and Public Administration,"Wheelersburg, OH","$20,000 - $29,999",Part-Time,Part-Time,0,1,7/25/2016 0:00,1,1
0033800002amvRkAAI,Administrative/Clerical,Professional - Legal,"Saint Louis, MO","$20,000 - $29,999",Full-Time,Full-Time,0,0,6/20/2016 0:00,1,1
0033800002amvRlAAI,Human Resources,Educational Services,"Oakwood, GA","$40,000 - $49,999",Full-Time,Full-Time,0,0,5/1/2017 0:00,1,1
0033800002amvRmAAI,Transportation,Transportation and Warehousing,"Sherman Oaks, CA,","$20,000 - $29,999",Full-Time,Full-Time,0,0,8/29/2016 0:00,1,1
0033800002amvRoAAI,Safety/Security/Law Enforcement,Aerospace and Aviation,"El Segundo, CA","$80,000 - $89,999",Full-Time,Full-Time,0,0,5/15/2017 0:00,1,1
0033800002amvRqAAI,Restaurant/Food Service,Educational Services,"6500 Atlantic Ave, Long Beach, CA","$30,000 - $39,999",Full-Time,Full-Time,0,0,6/27/2016 0:00,1,1
0033800002amvRsAAI,Engineering,Government and Public Administration,"San Antonio, TX","$30,000 - $39,999",Full-Time,Full-Time,0,0,9/12/2016 0:00,1,1
0033800002amvRtAAI,Other,Arts/Entertainment/Recreation,"Los Angeles, CA","$70,000 - $79,999",Full-Time,Full-Time,0,0,4/30/2018 0:00,1,1
0033800002amvRuAAI,Safety/Security/Law Enforcement,Defense Contracting,Afghanistan,"$70,000 - $79,999",Temporary/Contract,Temporary/Contract,0,0,9/19/2016 0:00,1,1
0033800002amvRvAAI,Firefighter/EMT/Emergency Service,Health Care and Social Assistance,"Hanahan, SC","$50,000 - $59,999",Full-Time,Full-Time,0,0,5/14/2018 0:00,1,1
0033800002amvRwAAI,Business Development,Professional - Accounting,"Minneapolis, MN","$50,000 - $59,999",Full-Time,Full-Time,0,0,6/6/2016 0:00,1,1
0033800002amvRxAAI,Safety/Security/Law Enforcement,Private Security,"Afghanistan | Winston-Salem, NC","$50,000 - $59,999",Temporary/Contract,Temporary/Contract,0,0,5/16/2016 0:00,1,1
0033800002amvRyAAI,Management - Project,Business Support - Facilities,New York NY,"$90,000 - $99,999",Full-Time,Full-Time,0,0,9/12/2016 0:00,1,1
0033800002amvS6AAI,Training/Instruction/Teaching,Educational Services,"Bremerton, WA","$40,000 - $49,999",Full-Time,Full-Time,0,0,9/19/2016 0:00,1,1
0033800002amvS8AAI,Customer Service,Retail Trade,"Dallas, TX","$30,000 - $39,999",Full-Time,Full-Time,0,1,7/25/2016 0:00,1,1
0033800002amvSBAAY,Construction,Other,"Salt Lake City, UT","$100,000+",Full-Time,Full-Time,0,0,5/1/2017 0:00,1,1
0033800002amvSEAAY,Retail,Retail Trade,"Colorado Springs, CO","$30,000 - $39,999",Full-Time,Full-Time,0,1,7/4/2016 0:00,1,1
0033800002amvSFAAY,Safety/Security/Law Enforcement,Defense Contracting,"Pueblo, CO","$40,000 - $49,999",Part-Time,Part-Time,0,0,6/5/2017 0:00,1,1
0033800002amvSGAAY,Management - Project,Government and Public Administration,"400 10th St NW, Atlanta, GA 30318","$70,000 - $79,999",Temporary/Contract,Temporary/Contract,0,1,7/24/2017 0:00,1,1
0033800002amvSJAAY,Human Resources,Business Support - Admin/Staffing,"Lumberton, NC","$20,000 - $29,999",Full-Time,Full-Time,0,0,2/20/2017 0:00,1,1
0033800002amvSpAAI,Administrative/Clerical,Educational Services,Florida,"$50,000 - $59,999",Full-Time,Full-Time,0,0,5/8/2017 0:00,1,1
0033800002amvSzAAI,Media/Journalism/Newspaper,Arts/Entertainment/Recreation,Hampton VA,"$50,000 - $59,999",Full-Time,Full-Time,0,0,12/12/2016 0:00,1,1
0033800002amvT2AAI,IT - Help Desk/Support,Banking/Finance/Insurance,"Colorado Springs, CO","$20,000 - $29,999",Full-Time,Full-Time,0,0,11/28/2016 0:00,1,1
0033800002amvT3AAI,Safety/Security/Law Enforcement,Defense Contracting,"Colorado Springs, CO","Less than $20,000",Full-Time,Full-Time,0,1,2/27/2017 0:00,1,1
0033800002amvXHAAY,Firefighter/EMT/Emergency Service,Government and Public Administration,"2250 Las Vegas Boulevard North, North Las Vegas, NV 89030","$50,000 - $59,999",Full-Time,Full-Time,0,0,6/5/2017 0:00,1,1
0033800002amwA8AAI,Supply Chain/Logistics,Retail Trade,"Des Moines, IA","$30,000 - $39,999",Full-Time,Full-Time,0,0,2/5/2018 0:00,1,1
0033800002amwB1AAI,Safety/Security/Law Enforcement,Health Care and Social Assistance,"Lakewood, WA","$30,000 - $39,999",Full-Time,Full-Time,0,1,9/26/2016 0:00,1,1
0033800002amwB3AAI,IT - Computer/Software Engineering,Information - Information Technology,"6835 Capitol Blvd SE, Tumwater, WA 98501","$50,000 - $59,999",Full-Time,Full-Time,0,0,10/2/2017 0:00,1,1
0033800002amwB5AAI,Sales,Other,"Bellvue, WA","$50,000 - $59,999",Temporary/Contract,Temporary/Contract,0,1,10/17/2016 0:00,1,1
0033800002amwB7AAI,Customer Service,Retail Trade,"Seattle, WA","$20,000 - $29,999",Part-Time,Part-Time,0,0,3/13/2017 0:00,1,1
0033800002amwB9AAI,Management - Operations,Private Security,Greater Seattle Area,"$60,000 - $69,999",Full-Time,Full-Time,0,0,6/12/2017 0:00,1,1
0033800002amwBAAAY,Safety/Security/Law Enforcement,Private Security,"Rifle, CO","$20,000 - $29,999",Full-Time,Full-Time,0,0,12/5/2016 0:00,1,1
0033800002amwBBAAY,Transportation,Transportation and Warehousing,"Tacoma, WA","$60,000 - $69,999",Full-Time,Full-Time,0,0,8/15/2016 0:00,1,1
0033800002amwBFAAY,Sales,Retail Trade,"Dayton, OH","$30,000 - $39,999",Full-Time,Full-Time,0,0,3/6/2017 0:00,1,1
0033800002amwBIAAY,Distribution/Shipping,Retail Trade,"Kent, WA","$40,000 - $49,999",Full-Time,Full-Time,0,0,3/19/2018 0:00,1,1
0033800002amwBLAAY,IT - Help Desk/Support,Information - Information Technology,"Augusta, GA","$30,000 - $39,999",Full-Time,Full-Time,0,0,10/24/2016 0:00,1,1
0033800002amwBNAAY,Safety/Security/Law Enforcement,Defense Contracting,Afghanistan,"$70,000 - $79,999",Full-Time,Full-Time,0,0,12/4/2017 0:00,1,1
0033800002amwBPAAY,Management - Programs,Information - Information Technology,"Seattle, WA","$70,000 - $79,999",Full-Time,Full-Time,0,0,10/3/2016 0:00,1,1
0033800002amwBQAAY,Telecommunications,Installation/Repair/Maintenance,"Houston, TX","$40,000 - $49,999",Full-Time,Full-Time,0,0,10/24/2016 0:00,1,1
0033800002amwBRAAY,Customer Service,Banking/Finance/Insurance,"San Antonio, TX","$30,000 - $39,999",Full-Time,Full-Time,0,0,6/20/2016 0:00,1,1
0033800002amwBTAAY,IT - General,Information - Information Technology,"San Antonio, TX","$30,000 - $39,999",Full-Time,Full-Time,0,0,6/6/2016 0:00,1,1
0033800002amwBUAAY,Administrative/Clerical,Government and Public Administration,"35339 23 Mile Rd, New Baltimore, MI 48047","$20,000 - $29,999",Full-Time,Full-Time,1,0,2/6/2017 0:00,1,1
0033800002amwBYAAY,Customer Service,Banking/Finance/Insurance,"San Antonio, TX","$70,000 - $79,999",Full-Time,Full-Time,0,0,8/22/2016 0:00,1,1
0033800002amwKDAAY,IT - Computer Science,Information - Information Technology,"Augusta, GA","$60,000 - $69,999",Full-Time,Full-Time,0,1,8/28/2017 0:00,1,1
0033800002amwR9AAI,Manufacturing,Information - Information Technology,"San Diego, CA","$30,000 - $39,999",Full-Time,Full-Time,0,0,3/20/2017 0:00,1,1
0033800002amwZNAAY,Training/Instruction/Teaching,Educational Services,"Collier County, FL","$70,000 - $79,999",Full-Time,Full-Time,0,0,10/9/2017 0:00,1,1
0033800002amwZSAAY,Safety/Security/Law Enforcement,Private Security,Charlotte Area,"$30,000 - $39,999",Full-Time,Full-Time,0,0,7/18/2016 0:00,1,1
0033800002amwbsAAA,Supply Chain/Logistics,Transportation and Warehousing,"18436 Cascade Ave S, Suite 100 Tukwila, WA 98188-3407","$40,000 - $49,999",Full-Time,Full-Time,0,0,6/19/2017 0:00,1,1
0033800002amwrvAAA,Retail,Retail Trade,"Syracuse, NY","$50,000 - $59,999",Full-Time,Full-Time,0,0,2/13/2017 0:00,1,1
0033800002amwstAAA,Healthcare,Health Care and Social Assistance,"West Palm Beach, FL","$40,000 - $49,999",Full-Time,Full-Time,0,0,6/13/2016 0:00,1,1
0033800002amx3IAAQ,Management - Project,Information - Information Technology,Atlanta,"$80,000 - $89,999",Full-Time,Full-Time,0,0,11/14/2016 0:00,1,1
0033800002amxtsAAA,Safety/Security/Law Enforcement,Government and Public Administration,MD,"$30,000 - $39,999",Full-Time,Full-Time,0,0,8/22/2016 0:00,1,1
0033800002amxwwAAA,IT - General,Information - Information Technology,"Oak Grove, Kentucky","$50,000 - $59,999",Full-Time,Full-Time,0,0,5/22/2017 0:00,1,1
0033800002amy0oAAA,Marketing,Information - Information Technology,"Tampa, FL USSOCOM Macdill AFB","$40,000 - $49,999",Full-Time,Full-Time,0,0,1/9/2017 0:00,1,1
0033800002amy5UAAQ,Management - Operations,Transportation and Warehousing,"Albuquerque, NM","$70,000 - $79,999",Full-Time,Full-Time,0,0,3/6/2017 0:00,1,1
0033800002amy8JAAQ,IT - General,Construction,"Tampa, FL (MacDill AFB)","$70,000 - $79,999",Full-Time,Full-Time,0,0,1/30/2017 0:00,1,1
0033800002amyEMAAY,Skilled Labor/Trades,Installation/Repair/Maintenance,"Cheyenne, WY","$40,000 - $49,999",Full-Time,Full-Time,0,0,9/17/2018 0:00,1,1
0033800002amyhnAAA,Management - Project,Information - Information Technology,"San, Antonio, TX","$80,000 - $89,999",Full-Time,Full-Time,0,0,12/19/2016 0:00,1,1
0033800002an0O6AAI,Management - Project,Business Support - Admin/Staffing,"San Ramon, CA","$70,000 - $79,999",Full-Time,Full-Time,0,0,7/18/2016 0:00,1,1
0033800002an0iVAAQ,Professional Services,Other,"Tarpon Springs, FL","$40,000 - $49,999",Full-Time,Full-Time,0,0,10/10/2016 0:00,1,1
0033800002an10FAAQ,Safety/Security/Law Enforcement,Private Security,"El Segundo, CA","$80,000 - $89,999",Full-Time,Full-Time,0,0,6/20/2016 0:00,1,1
0033800002an3BoAAI,Legal,Government and Public Administration,"Nashville, TN","$50,000 - $59,999",Full-Time,Full-Time,0,0,10/17/2016 0:00,1,1
0033800002an3I1AAI,Safety/Security/Law Enforcement,Professional - Consulting Services,"Atlanta, GA","$60,000 - $69,999",Full-Time,Full-Time,0,0,7/4/2016 0:00,1,1
0033800002an3MSAAY,IT - Computer/Software Engineering,Information - Information Technology,"Camp Lejeune, NC","$80,000 - $89,999",Full-Time,Full-Time,0,0,11/28/2016 0:00,1,1
0033800002an3YFAAY,Safety/Security/Law Enforcement,Private Security,"Austin, TX","$30,000 - $39,999",Full-Time,Full-Time,0,0,6/20/2016 0:00,1,1
0033800002an5hHAAQ,Game Design/Development,Arts/Entertainment/Recreation,"One Trade Center, New York, NY 10007","$50,000 - $59,999",Full-Time,Full-Time,0,0,6/13/2016 0:00,1,1
0033800002an5hJAAQ,Sales,Retail Trade,"Westfield Old Orchard, 4963 Old Orchard Shopping Center, Skokie, IL 60077","$20,000 - $29,999",Part-Time,Part-Time,0,0,9/12/2016 0:00,1,1
0033800002an5hMAAQ,Management - Operations,Government and Public Administration,"Fort Stewart, GA","$30,000 - $39,999",Full-Time,Full-Time,1,0,8/28/2017 0:00,1,1
0033800002an5hQAAQ,Manufacturing,Manufacturing,"301 Turnpike Rd, New Ipswich, NH 03071","$20,000 - $29,999",Full-Time,Full-Time,0,0,12/5/2016 0:00,1,1
0033800002an6UUAAY,Management - Operations,Health Care and Social Assistance,"North Bethesda, MD","$30,000 - $39,999",Full-Time,Full-Time,0,0,12/12/2016 0:00,1,1
0033800002an6UVAAY,Healthcare,Health Care and Social Assistance,"Bethesda, MD","$70,000 - $79,999",Full-Time,Full-Time,0,0,2/13/2017 0:00,1,1
0033800002an6UWAAY,Marketing,Professional - Consulting Services,"Springfield, VA","$30,000 - $39,999",Full-Time,Full-Time,0,0,5/22/2017 0:00,1,1
0033800002an6UYAAY,Management - Project,Professional - Consulting Services,"Severn, MD","$40,000 - $49,999",Part-Time,Part-Time,0,0,11/28/2016 0:00,1,1
0033800002an6UaAAI,Other,Government and Public Administration,"Fort Belvoir, VA","$50,000 - $59,999",Full-Time,Full-Time,1,0,10/15/2018 0:00,1,1
0033800002an6UgAAI,Customer Service,Business Support - Admin/Staffing,"Laurel, MD","$30,000 - $39,999",Full-Time,Full-Time,0,1,5/23/2016 0:00,1,1
0033800002an6UhAAI,Training/Instruction/Teaching,Educational Services,"Chesapeake, VA","$30,000 - $39,999",Full-Time,Full-Time,0,0,9/12/2016 0:00,1,1
0033800002an6UkAAI,Safety/Security/Law Enforcement,Government and Public Administration,"Crystal City, VA","$40,000 - $49,999",Full-Time,Full-Time,0,0,10/3/2016 0:00,1,1
0033800002an6tLAAQ,Safety/Security/Law Enforcement,Arts/Entertainment/Recreation,Las Vegas NV,"$40,000 - $49,999",Full-Time,Full-Time,0,0,3/12/2018 0:00,1,1
0033800002an6tkAAA,Nonprofit - Social Services,Professional - Consulting Services,"Abilene, TX","$20,000 - $29,999",Full-Time,Full-Time,0,0,8/8/2016 0:00,1,1
0033800002an6x8AAA,Management - Programs,Health Care and Social Assistance,"San Diego, CA","$80,000 - $89,999",Full-Time,Full-Time,0,0,8/29/2016 0:00,1,1
0033800002an6y1AAA,Administrative/Clerical,Health Care and Social Assistance,"Chesapeake, VA","$30,000 - $39,999",Temporary/Contract,Temporary/Contract,0,1,1/23/2017 0:00,1,1
0033800002an7FqAAI,Supply Chain/Logistics,Defense Contracting,"Fort Bragg, NC","$30,000 - $39,999",Full-Time,Full-Time,0,0,11/21/2016 0:00,1,1
0033800002an7HIAAY,Sales,Arts/Entertainment/Recreation,"Fort Sam Houston, TX","$20,000 - $29,999",Full-Time,Full-Time,0,0,4/2/2018 0:00,1,1
0033800002an7RcAAI,Administrative/Clerical,Business Support - Admin/Staffing,"1000 Alderman Dr, Alpharetta, GA 30005","$30,000 - $39,999",Full-Time,Full-Time,0,0,10/10/2016 0:00,1,1
0033800002an7ZqAAI,Other,Defense Contracting,Afghanistan,"$70,000 - $79,999",Full-Time,Full-Time,0,0,9/5/2016 0:00,1,1
0033800002an7hpAAA,Safety/Security/Law Enforcement,Private Security,"Allentown, PA","$30,000 - $39,999",Full-Time,Full-Time,0,0,7/25/2016 0:00,1,1
0033800002an7rQAAQ,Training/Instruction/Teaching,Educational Services,"Davie, FL","$20,000 - $29,999",Part-Time,Part-Time,0,1,2/19/2018 0:00,1,1
0033800002an7rfAAA,Installation/Maintenance/Repair,Information - Telecommunications,"Denver, CO","$20,000 - $29,999",Full-Time,Full-Time,0,0,6/27/2016 0:00,1,1
0033800002an81jAAA,Installation/Maintenance/Repair,Manufacturing,"San francisco,CA","$40,000 - $49,999",Full-Time,Full-Time,0,0,9/17/2018 0:00,1,1
0033800002an8XUAAY,Customer Service,Other,"Newport News, VA","$20,000 - $29,999",Full-Time,Full-Time,0,1,8/8/2016 0:00,1,1
0033800002an8YwAAI,Marketing,Government and Public Administration,"Richmond, VA","$60,000 - $69,999",Full-Time,Full-Time,0,0,7/4/2016 0:00,1,1
0033800002an8knAAA,IT - Computer/Software Engineering,Information - Information Technology,"Monterey, Ca","$80,000 - $89,999",Full-Time,Full-Time,0,0,1/7/2019 0:00,1,1
0033800002an95NAAQ,Customer Service,Government and Public Administration,Durham,"$30,000 - $39,999",Full-Time,Full-Time,0,0,9/12/2016 0:00,1,1
0033800002an95SAAQ,Administrative/Clerical,Installation/Repair/Maintenance,Charlotte NC,"$30,000 - $39,999",Full-Time,Full-Time,0,0,8/8/2016 0:00,1,1
0033800002anA5oAAE,Safety/Security/Law Enforcement,Management of Companies and Enterprises,"Dallas , TX","$60,000 - $69,999",Full-Time,Full-Time,0,0,10/3/2016 0:00,1,1
0033800002anAUUAA2,Transportation,Transportation and Warehousing,Atlanta GA,"$40,000 - $49,999",Full-Time,Full-Time,0,0,1/16/2017 0:00,1,1
0033800002anAYqAAM,Sales,Information - Telecommunications,"Blues Creek, NC","$100,000+",Full-Time,Full-Time,0,0,2/20/2017 0:00,1,1
0033800002anBikAAE,Safety/Security/Law Enforcement,Private Security,"Clarksville, TN","$20,000 - $29,999",Full-Time,Full-Time,0,0,8/7/2017 0:00,1,1
0033800002anBmDAAU,Nonprofit - Social Services,Religious/Civic/Nonprofit,"341 Main St, Smithfield, VA 23430","$30,000 - $39,999",Full-Time,Full-Time,0,0,8/29/2016 0:00,1,1
0033800002anEKAAA2,Management - General,Transportation and Warehousing,"New York City, NY","$60,000 - $69,999",Full-Time,Full-Time,0,0,4/30/2018 0:00,1,1
0033800002anG6FAAU,Design,Manufacturing,"Poway, CA","$40,000 - $49,999",Full-Time,Full-Time,0,0,2/20/2017 0:00,1,1
0033800002anGSBAA2,Safety/Security/Law Enforcement,Government and Public Administration,"Omaha, NE","$30,000 - $39,999",Full-Time,Full-Time,0,0,8/8/2016 0:00,1,1
0033800002anGXBAA2,Other,Government and Public Administration,"Abilene, Texas","$50,000 - $59,999",Full-Time,Full-Time,0,0,4/30/2018 0:00,1,1
0033800002anGXzAAM,Manufacturing,Manufacturing,"Detroit, MI","$50,000 - $59,999",Full-Time,Full-Time,0,0,10/9/2017 0:00,1,1
0033800002anGmuAAE,Supply Chain/Logistics,Defense Contracting,Germany,"$60,000 - $69,999",Full-Time,Full-Time,0,0,9/5/2016 0:00,1,1
0033800002anH0wAAE,IT - General,Defense Contracting,"Ft. Benning, GA","$40,000 - $49,999",Full-Time,Full-Time,0,0,5/14/2018 0:00,1,1
0033800002anH4AAAU,Supply Chain/Logistics,Health Care and Social Assistance,"DeLand, FL","$60,000 - $69,999",Full-Time,Full-Time,0,0,12/18/2017 0:00,1,1
0033800002anH9PAAU,IT - General,Information - Information Technology,"Atlanta, GA","$100,000+",Temporary/Contract,Temporary/Contract,0,0,7/25/2016 0:00,1,1
0033800002anHWJAA2,Warehouse,Transportation and Warehousing,"austin, TX","$30,000 - $39,999",Full-Time,Full-Time,0,0,10/3/2016 0:00,1,1
0033800002anHakAAE,IT - Information Security,Defense Contracting,"Sierra Vista, AZ","$70,000 - $79,999",Full-Time,Full-Time,0,0,6/5/2017 0:00,1,1
0033800002anHb9AAE,Quality Assurance/Quality Control,Manufacturing,San Diego CA,"$70,000 - $79,999",Full-Time,Full-Time,0,0,6/13/2016 0:00,1,1
0033800002anHvrAAE,IT - General,Pharmaceutical and Medical,"Wilmington, NC","$40,000 - $49,999",Full-Time,Full-Time,0,0,4/23/2018 0:00,1,1
0033800002anHw1AAE,IT - General,Information - Information Technology,"Atlanta, GA","$60,000 - $69,999",Full-Time,Full-Time,0,0,7/18/2016 0:00,1,1
0033800002anI2NAAU,Management - Operations,Manufacturing,"Lincolnton, NC 28092","$60,000 - $69,999",Full-Time,Full-Time,0,0,10/10/2016 0:00,1,1
0033800002anIpeAAE,Business Development,Management of Companies and Enterprises,"Atlanta, GA","$70,000 - $79,999",Full-Time,Full-Time,0,0,1/9/2017 0:00,1,1
0033800002anJ5XAAU,Retail,Retail Trade,"Tacoma Mall, 4502 S Steele St #700, Tacoma, WA 98409","Less than $20,000",Seasonal,Seasonal,0,1,11/14/2016 0:00,1,1
0033800002anK5IAAU,Installation/Maintenance/Repair,Installation/Repair/Maintenance,"Newberg, NY","$40,000 - $49,999",Full-Time,Full-Time,0,0,6/20/2016 0:00,1,1
0033800002anKCpAAM,Sales,Other,"Salt Lake City, UT","$60,000 - $69,999",Full-Time,Full-Time,0,0,5/23/2016 0:00,1,1
0033800002anKH1AAM,Legal,Business Support - Admin/Staffing,Norfolk,"$40,000 - $49,999",Full-Time,Full-Time,0,0,3/6/2017 0:00,1,1
0033800002anKQcAAM,Administrative/Clerical,Other,"Conyers, GA","$30,000 - $39,999",Temporary/Contract,Temporary/Contract,0,0,8/1/2016 0:00,1,1
0033800002anKwJAAU,Supply Chain/Logistics,Transportation and Warehousing,"Tulsa,OK","$40,000 - $49,999",Full-Time,Full-Time,0,0,9/26/2016 0:00,1,1
0033800002anL3UAAU,Safety/Security/Law Enforcement,Government and Public Administration,"Fort Leonard Wood, MO 65473","$40,000 - $49,999",Full-Time,Full-Time,0,1,5/29/2017 0:00,1,1
0033800002anLMMAA2,Management - Operations,Information - Telecommunications,"Midland, GA","$100,000+",Full-Time,Full-Time,0,0,6/5/2017 0:00,1,1
